datetime,pBuy,pSell
2024.12.02 08:15,0.7806,0.0
2024.12.02 08:30,0.7825,0.0
2024.12.02 08:45,0.7325,0.0
2024.12.02 09:15,0.7389,0.0
2024.12.02 09:30,0.7889,0.0
2024.12.02 09:45,0.7389,0.0
2024.12.02 16:15,0.0,0.7903
2024.12.02 16:30,0.0,0.8403
2024.12.02 16:45,0.0,0.7903
2024.12.03 15:00,0.82,0.0
2024.12.03 15:15,0.87,0.0
2024.12.03 15:30,0.82,0.0
2024.12.03 16:30,0.0,0.76
2024.12.03 16:45,0.0,0.81
2024.12.03 17:00,0.0,0.8016
2024.12.03 17:15,0.0,0.7516
2024.12.04 08:45,0.0,0.7507
2024.12.04 09:00,0.0,0.8007
2024.12.04 09:15,0.0,0.7968
2024.12.04 09:30,0.0,0.8029
2024.12.04 09:45,0.0,0.7529
2024.12.04 10:30,0.817,0.0
2024.12.04 10:45,0.867,0.0
2024.12.04 11:00,0.817,0.0
2024.12.04 14:45,0.0,0.71
2024.12.04 15:00,0.0,0.76
2024.12.04 15:15,0.87,0.0
2024.12.04 15:30,0.82,0.0
2024.12.04 16:30,0.0,0.7308
2024.12.04 16:45,0.0,0.7808
2024.12.04 17:00,0.0,0.7308
2024.12.05 08:15,0.0,0.7342
2024.12.05 08:30,0.0,0.7842
2024.12.05 08:45,0.0,0.8053
2024.12.05 09:00,0.0,0.7553
2024.12.05 14:00,0.0,0.7306
2024.12.05 14:15,0.0,0.7806
2024.12.05 14:30,0.0,0.7306
2024.12.05 15:00,0.0,0.76
2024.12.05 15:15,0.0,0.81
2024.12.05 15:30,0.0,0.76
2024.12.05 23:00,0.0,0.7786
2024.12.05 23:15,0.0,0.8286
2024.12.05 23:30,0.0,0.7786
2024.12.06 10:30,0.7556,0.0
2024.12.06 10:45,0.8056,0.0
2024.12.06 11:00,0.7556,0.0
2024.12.06 11:15,0.0,0.8458
2024.12.06 11:30,0.0,0.7958
2024.12.06 11:45,0.0,0.8008
2024.12.06 12:00,0.0,0.8508
2024.12.06 12:15,0.0,0.8008
2024.12.06 13:00,0.7499,0.0
2024.12.06 13:15,0.7999,0.0
2024.12.06 13:30,0.7499,0.0
2024.12.09 13:15,0.0,0.7585
2024.12.09 13:30,0.0,0.8085
2024.12.09 13:45,0.0,0.7585
2024.12.10 13:00,0.0,0.7442
2024.12.10 13:15,0.0,0.7942
2024.12.10 13:30,0.0,0.7442
2024.12.11 11:00,0.7979,0.0
2024.12.11 11:15,0.8479,0.0
2024.12.11 11:30,0.7979,0.0
2024.12.11 15:00,0.0,0.7348
2024.12.11 15:15,0.0,0.7848
